game_id,minute,side,type
6211,54,home,goal
6211,59,home,goal
6211,48,away,goal
6212,69,home,goal
6212,53,away,goal
6213,31,away,goal
6214,25,home,goal
6214,18,away,goal
6214,71,away,goal
6216,63,home,goal
6216,71,home,goal
6217,65,home,goal
6217,68,away,goal
6217,74,away,goal
6217,87,away,goal
6218,26,home,goal
6218,73,home,goal
6218,3,away,goal
6218,16,away,goal
6218,83,away,goal
6218,90,away,goal
6219,86,home,goal
6219,53,away,goal
6220,69,home,goal
6220,90,home,goal
6220,53,away,goal
6221,68,home,goal
6221,29,away,goal
6221,57,away,goal
6222,4,home,goal
6223,18,home,goal
6224,11,home,goal
6224,42,home,goal
6224,7,away,goal
6224,24,away,goal
6224,86,away,goal
6225,49,home,goal
6225,56,home,goal
6225,60,home,goal
6225,79,home,goal
6225,4,away,goal
6225,50,away,goal
6225,72,away,goal
6227,1,away,goal
6227,56,away,goal
6227,90,away,goal
6228,65,home,goal
6229,28,home,goal
6229,58,home,goal
6229,85,home,goal
6229,90,home,goal
6229,38,away,goal
6229,89,away,goal
6230,14,home,goal
6230,73,away,goal
6231,50,home,goal
6231,72,away,goal
6231,77,away,goal
6234,75,away,goal
6235,7,away,goal
6235,85,away,goal
6236,77,home,goal
6236,50,away,goal
6237,4,home,goal
6237,44,home,goal
6238,13,home,goal
6238,80,away,goal
6240,80,home,goal
6240,10,away,goal
6241,37,home,goal
6241,48,home,goal
6241,55,home,goal
6241,89,home,goal
6241,90,home,goal
6242,1,home,goal
6242,23,away,goal
6242,30,away,goal
6242,90,away,goal
6243,4,home,goal
6243,57,home,goal
6243,8,away,goal
6243,12,away,goal
6243,43,away,goal
6244,16,away,goal
6245,14,away,goal
6245,76,away,goal
6246,22,home,goal
6246,72,home,goal
6246,16,away,goal
6246,26,away,goal
6246,51,away,goal
6247,14,away,goal
6248,46,home,goal
6248,66,home,goal
6248,83,away,goal
6249,11,home,goal
6249,31,home,goal
6249,4,away,goal
6249,18,away,goal
6249,34,away,goal
6250,12,home,goal
6250,37,home,goal
6251,51,home,goal
6251,21,away,goal
6251,61,away,goal
6252,87,home,goal
6252,17,away,goal
6253,10,home,goal
6253,82,home,goal
6253,62,away,goal
6253,90,away,goal
6254,31,home,goal
6254,33,home,goal
6254,77,home,goal
6254,4,away,goal
6255,33,home,goal
6255,89,away,goal
6256,74,home,goal
6256,83,home,goal
6257,45,home,goal
6258,78,home,goal
6258,19,away,goal
6259,18,home,goal
6259,58,home,goal
6259,88,home,goal
6259,51,away,goal
6260,20,home,goal
6260,43,home,goal
6260,81,home,goal
6260,82,home,goal
6260,22,away,goal
6260,33,away,goal
6260,65,away,goal
6261,50,home,goal
6261,13,away,goal
6262,52,away,goal
6262,72,away,goal
6263,84,home,goal
6263,17,away,goal
6263,82,away,goal
6263,90,away,goal
6264,40,home,goal
6265,63,home,goal
6265,81,away,goal
6266,24,home,goal
6266,16,away,goal
6267,65,away,goal
6268,24,home,goal
6268,60,home,goal
6268,87,home,goal
6268,58,away,goal
6268,63,away,goal
6269,57,home,goal
6269,61,home,goal
6270,73,away,goal
6271,31,home,goal
6271,90,home,goal
6272,56,home,goal
6272,82,away,goal
6273,28,home,goal
6273,47,home,goal
6273,66,home,goal
6273,45,away,goal
6274,56,home,goal
6274,58,home,goal
6274,8,away,goal
6274,64,away,goal
6274,80,away,goal
6275,57,home,goal
6275,7,away,goal
6275,48,away,goal
6276,34,home,goal
6276,42,home,goal
6276,90,home,goal
6277,67,home,goal
6277,81,home,goal
6278,60,away,goal
6280,14,home,goal
6280,24,home,goal
6280,90,home,goal
6280,20,away,goal
6280,34,away,goal
6280,90,away,goal
6281,9,home,goal
6281,85,away,goal
6281,90,away,goal
6282,6,home,goal
6282,43,away,goal
6282,53,away,goal
6282,90,away,goal
6283,51,home,goal
6284,2,home,goal
6284,51,away,goal
6284,84,away,goal
6285,32,home,goal
6285,49,away,goal
6285,72,away,goal
6286,55,home,goal
6286,70,away,goal
6286,75,away,goal
6286,79,away,goal
6287,76,home,goal
6287,86,home,goal
6287,65,away,goal
6288,63,home,goal
6288,90,home,goal
6288,27,away,goal
6288,39,away,goal
6288,76,away,goal
6288,84,away,goal
6289,90,home,goal
6290,84,home,goal
6290,18,away,goal
6290,73,away,goal
6292,6,home,goal
6293,58,home,goal
6293,67,home,goal
6293,87,home,goal
6294,20,home,goal
6294,28,home,goal
6295,15,home,goal
6295,54,away,goal
6296,37,home,goal
6296,90,home,goal
6296,6,away,goal
6297,38,home,goal
6297,6,away,goal
6297,73,away,goal
6298,87,home,goal
6299,41,away,goal
6299,60,away,goal
6299,73,away,goal
6300,39,home,goal
6300,83,home,goal
6300,53,away,goal
6300,67,away,goal
6301,63,away,goal
6302,45,home,goal
6302,84,home,goal
6302,13,away,goal
6304,42,away,goal
6304,84,away,goal
6305,15,home,goal
6305,35,home,goal
6305,65,home,goal
6305,86,home,goal
6305,87,home,goal
6305,90,home,goal
6306,74,home,goal
6306,41,away,goal
6306,70,away,goal
6306,90,away,goal
6307,39,away,goal
6308,25,home,goal
6309,50,home,goal
6309,82,home,goal
6309,90,home,goal
6310,22,home,goal
6310,38,home,goal
6310,47,home,goal
6310,79,home,goal
6310,52,away,goal
6310,59,away,goal
6311,81,home,goal
6311,90,away,goal
6312,43,home,goal
6313,51,home,goal
6313,54,home,goal
6313,70,home,goal
6313,90,home,goal
6313,40,away,goal
6313,45,away,goal
6314,48,home,goal
6314,90,home,goal
6314,29,away,goal
6314,61,away,goal
6314,82,away,goal
6315,41,away,goal
6316,90,home,goal
6316,22,away,goal
6317,23,home,goal
6317,65,away,goal
6317,90,away,goal
6318,90,away,goal
6319,13,home,goal
6319,61,home,goal
6319,86,away,goal
6319,88,away,goal
6320,54,home,goal
6320,90,home,goal
6320,16,away,goal
6321,75,home,goal
6321,28,away,goal
6322,7,home,goal
6322,79,home,goal
6322,13,away,goal
6322,74,away,goal
6323,6,home,goal
6323,26,home,goal
6323,9,away,goal
6323,45,away,goal
6323,72,away,goal
6324,78,home,goal
6324,90,home,goal
6324,23,away,goal
6325,58,home,goal
6326,14,home,goal
6326,33,away,goal
6326,38,away,goal
6326,84,away,goal
6326,90,away,goal
6327,65,home,goal
6327,83,home,goal
6327,71,away,goal
6328,33,away,goal
6329,56,home,goal
6329,8,away,goal
6330,36,home,goal
6330,50,home,goal
6331,30,home,goal
6331,69,home,goal
6331,52,away,goal
6333,12,home,goal
6334,76,away,goal
6335,73,home,goal
6335,79,home,goal
6335,80,home,goal
6336,25,home,goal
6336,38,away,goal
6337,24,away,goal
6339,29,home,goal
6339,76,home,goal
6339,64,away,goal
6339,68,away,goal
6340,56,home,goal
6340,72,home,goal
6340,84,home,goal
6340,27,away,goal
6340,87,away,goal
6341,38,home,goal
6341,44,home,goal
6341,58,home,goal
6341,61,away,goal
6341,82,away,goal
6342,28,away,goal
6342,33,away,goal
6342,69,away,goal
6343,23,home,goal
6344,7,home,goal
6344,3,away,goal
6345,11,home,goal
6345,26,away,goal
6345,49,away,goal
6346,58,away,goal
6346,75,away,goal
6348,33,home,goal
6348,49,home,goal
6348,54,home,goal
6348,74,home,goal
6349,45,home,goal
6349,83,home,goal
6349,1,away,goal
6349,62,away,goal
6350,6,home,goal
6350,50,home,goal
6350,61,home,goal
6350,90,home,goal
6350,13,away,goal
6350,55,away,goal
6350,77,away,goal
6350,84,away,goal
6352,52,home,goal
6353,17,home,goal
6353,60,home,goal
6353,77,away,goal
6353,85,away,goal
6354,40,home,goal
6354,59,home,goal
6354,15,away,goal
6354,43,away,goal
6355,69,home,goal
6355,70,home,goal
6355,80,home,goal
6355,10,away,goal
6355,11,away,goal
6357,90,away,goal
6359,6,home,goal
6359,85,home,goal
6359,90,home,goal
6359,57,away,goal
6360,40,away,goal
6360,71,away,goal
6360,77,away,goal
6361,11,home,goal
6362,22,home,goal
6362,6,away,goal
6362,75,away,goal
6363,78,away,goal
6364,18,home,goal
6364,2,away,goal
6364,60,away,goal
6365,18,home,goal
6365,39,home,goal
6365,46,home,goal
6366,45,home,goal
6366,60,home,goal
6366,18,away,goal
6366,52,away,goal
6366,71,away,goal
6367,29,home,goal
6367,22,away,goal
6367,51,away,goal
6367,77,away,goal
6367,82,away,goal
6368,38,home,goal
6368,51,away,goal
6369,51,home,goal
6369,10,away,goal
6369,67,away,goal
6370,7,home,goal
6370,87,home,goal
6370,22,away,goal
6370,83,away,goal
6370,90,away,goal
6371,13,home,goal
6371,17,away,goal
6372,8,home,goal
6372,55,home,goal
6372,5,away,goal
6372,45,away,goal
6373,29,away,goal
6373,37,away,goal
6374,61,home,goal
6374,81,away,goal
6375,51,home,goal
6375,90,away,goal
6376,24,away,goal
6376,51,away,goal
6376,79,away,goal
6377,52,home,goal
6378,16,home,goal
6379,17,away,goal
6380,78,away,goal
6381,34,home,goal
6381,38,home,goal
6381,71,home,goal
6381,90,home,goal
6381,27,away,goal
6381,31,away,goal
6382,73,home,goal
6382,90,home,goal
6382,13,away,goal
6382,35,away,goal
6382,68,away,goal
6382,77,away,goal
6383,21,away,goal
6383,72,away,goal
6383,90,away,goal
6384,37,home,goal
6384,65,home,goal
6384,45,away,goal
6384,90,away,goal
6385,5,home,goal
6385,29,home,goal
6385,40,home,goal
6385,90,home,goal
6385,45,away,goal
6385,60,away,goal
6385,65,away,goal
6385,74,away,goal
6386,35,home,goal
6386,64,home,goal
6386,16,away,goal
6386,72,away,goal
6388,12,away,goal
6388,90,away,goal
6389,80,home,goal
6390,50,home,goal
6390,59,home,goal
6390,45,away,goal
6391,28,away,goal
6391,44,away,goal
6391,90,away,goal
6392,41,home,goal
6392,66,home,goal
6392,47,away,goal
6393,18,home,goal
6393,13,away,goal
6393,26,away,goal
6394,22,home,goal
6394,26,home,goal
6394,61,home,goal
6394,54,away,goal
6394,85,away,goal
6395,90,home,goal
6395,59,away,goal
6396,68,home,goal
6396,3,away,goal
6396,39,away,goal
6397,33,home,goal
6397,39,home,goal
6397,66,away,goal
6398,81,home,goal
6398,90,home,goal
6398,56,away,goal
6399,63,home,goal
6400,9,home,goal
6400,61,home,goal
6400,56,away,goal
6401,37,home,goal
6401,60,home,goal
6401,90,away,goal
6402,76,away,goal
6403,56,away,goal
6404,14,home,goal
6404,37,home,goal
6404,89,home,goal
6404,24,away,goal
6404,34,away,goal
6405,30,away,goal
6405,32,away,goal
6405,43,away,goal
6406,66,home,goal
6406,74,home,goal
6406,86,home,goal
6406,30,away,goal
6407,9,home,goal
6407,78,home,goal
6407,29,away,goal
6407,90,away,goal
6408,54,home,goal
6408,57,home,goal
6408,90,home,goal
6408,90,home,goal
6409,9,home,goal
6409,53,home,goal
6409,27,away,goal
6409,45,away,goal
6409,90,away,goal
6411,70,home,goal
6411,3,away,goal
6411,5,away,goal
6411,12,away,goal
6411,66,away,goal
6412,59,home,goal
6413,70,home,goal
6413,42,away,goal
6413,63,away,goal
6414,45,home,goal
6414,90,away,goal
6415,20,home,goal
6415,38,home,goal
6415,43,home,goal
6415,54,away,goal
6415,69,away,goal
6416,21,home,goal
6416,42,away,goal
6417,51,home,goal
6417,67,away,goal
6417,69,away,goal
6418,72,home,goal
6419,66,away,goal
6420,39,home,goal
6420,75,home,goal
6421,50,home,goal
6421,69,home,goal
6421,44,away,goal
6422,90,home,goal
6422,8,away,goal
6422,18,away,goal
6422,40,away,goal
6422,57,away,goal
6422,78,away,goal
6423,51,away,goal
6424,25,away,goal
6426,76,away,goal
6427,26,home,goal
6427,13,away,goal
6429,40,away,goal
6429,89,away,goal
6431,29,away,goal
6433,52,home,goal
6433,65,home,goal
6433,7,away,goal
6433,85,away,goal
6434,15,home,goal
6434,80,home,goal
6434,35,away,goal
6434,50,away,goal
6435,11,home,goal
6435,15,home,goal
6435,54,home,goal
6435,76,home,goal
6435,80,home,goal
6436,69,home,goal
6436,90,home,goal
6436,28,away,goal
6437,65,home,goal
6438,45,away,goal
6438,66,away,goal
6439,80,away,goal
6440,25,home,goal
6441,40,home,goal
6441,65,home,goal
6441,69,home,goal
6441,82,away,goal
6441,85,away,goal
6442,28,home,goal
6442,70,home,goal
6443,30,home,goal
6443,62,home,goal
6444,48,home,goal
6444,36,away,goal
6445,25,home,goal
6445,70,home,goal
6445,88,home,goal
6445,44,away,goal
6445,75,away,goal
6446,55,home,goal
6446,71,away,goal
6448,18,home,goal
6448,49,away,goal
6449,45,away,goal
6449,90,away,goal
6450,23,home,goal
6450,33,home,goal
6450,45,away,goal
6450,53,away,goal
6451,26,home,goal
6451,50,away,goal
6451,54,away,goal
6452,54,home,goal
6453,19,home,goal
6453,35,home,goal
6453,48,home,goal
6453,16,away,goal
6453,27,away,goal
6453,70,away,goal
6454,61,home,goal
6454,78,home,goal
6454,41,away,goal
6455,10,away,goal
6456,62,home,goal
6456,9,away,goal
6457,80,away,goal
6458,41,home,goal
6458,66,home,goal
6459,14,away,goal
6459,19,away,goal
6460,77,away,goal
6461,16,home,goal
6461,37,away,goal
6461,53,away,goal
6462,90,home,goal
6463,53,home,goal
6463,61,home,goal
6463,87,home,goal
6464,15,home,goal
6464,48,home,goal
6464,89,away,goal
6465,44,home,goal
6466,80,away,goal
6467,26,home,goal
6467,30,away,goal
6468,8,home,goal
6468,90,home,goal
6469,11,home,goal
6469,90,away,goal
6470,52,away,goal
6470,66,away,goal
6471,4,away,goal
6471,22,away,goal
6471,37,away,goal
6471,62,away,goal
6471,69,away,goal
6472,37,away,goal
6472,61,away,goal
6473,1,away,goal
6473,61,away,goal
6473,68,away,goal
6473,80,away,goal
6473,89,away,goal
6474,73,home,goal
6475,58,home,goal
6475,59,home,goal
6476,6,home,goal
6476,30,home,goal
6476,90,home,goal
6476,20,away,goal
6476,34,away,goal
6476,65,away,goal
6477,62,home,goal
6477,71,home,goal
6477,11,away,goal
6477,54,away,goal
6478,20,away,goal
6478,29,away,goal
6479,32,away,goal
6479,36,away,goal
6479,79,away,goal
6480,77,away,goal
6481,34,home,goal
6481,61,home,goal
6481,87,home,goal
6481,36,away,goal
6482,70,home,goal
6482,65,away,goal
6482,90,away,goal
6483,57,home,goal
6485,67,home,goal
6485,71,home,goal
6485,40,away,goal
6486,25,home,goal
6486,72,home,goal
6487,28,home,goal
6487,80,home,goal
6487,90,home,goal
6487,78,away,goal
6488,57,home,goal
6489,2,home,goal
6489,39,home,goal
6489,72,home,goal
6490,56,home,goal
6490,79,away,goal
6491,39,home,goal
6491,34,away,goal
6491,53,away,goal
6491,90,away,goal
6493,68,home,goal
6494,90,home,goal
6494,33,away,goal
6495,85,home,goal
6495,56,away,goal
6496,69,home,goal
6496,39,away,goal
6496,60,away,goal
6497,54,home,goal
6497,76,home,goal
6497,32,away,goal
6498,34,home,goal
6498,12,away,goal
6500,9,home,goal
6500,41,home,goal
6501,13,home,goal
6502,14,home,goal
6502,37,home,goal
6502,40,home,goal
6502,87,home,goal
6502,89,home,goal
6503,62,home,goal
6504,79,home,goal
6505,12,home,goal
6505,45,home,goal
6505,48,home,goal
6506,11,home,goal
6506,22,away,goal
6506,32,away,goal
6506,72,away,goal
6506,74,away,goal
6507,16,home,goal
6507,47,home,goal
6507,70,home,goal
6508,38,home,goal
6508,42,away,goal
6508,47,away,goal
6509,35,home,goal
6509,44,away,goal
6510,9,away,goal
6510,14,away,goal
6510,25,away,goal
6510,85,away,goal
6511,27,home,goal
6511,33,home,goal
6511,46,home,goal
6511,1,away,goal
6511,45,away,goal
6512,42,home,goal
6512,58,home,goal
6512,75,home,goal
6513,19,home,goal
6513,30,home,goal
6513,50,home,goal
6514,25,home,goal
6514,59,home,goal
6515,21,home,goal
6515,45,home,goal
6515,49,home,goal
6515,68,home,goal
6516,30,home,goal
6516,55,away,goal
6516,89,away,goal
6517,83,home,goal
6518,12,away,goal
6518,22,away,goal
6519,7,home,goal
6519,89,home,goal
6519,1,away,goal
6520,73,home,goal
6520,90,away,goal
6521,25,home,goal
6521,45,home,goal
6521,63,home,goal
6521,69,home,goal
6521,18,away,goal
6521,45,away,goal
6521,83,away,goal
6522,57,home,goal
6522,89,home,goal
6522,2,away,goal
6522,51,away,goal
6522,71,away,goal
6523,13,home,goal
6523,37,home,goal
6523,69,home,goal
6523,80,home,goal
6524,54,home,goal
6524,77,home,goal
6524,90,home,goal
6524,59,away,goal
6524,74,away,goal
6525,15,home,goal
6526,29,home,goal
6526,39,home,goal
6527,55,home,goal
6527,72,home,goal
6528,6,home,goal
6528,32,home,goal
6528,62,home,goal
6528,12,away,goal
6529,28,home,goal
6529,90,home,goal
6529,17,away,goal
6530,40,home,goal
6530,64,home,goal
6530,74,home,goal
6530,16,away,goal
6531,43,away,goal
6531,67,away,goal
6531,75,away,goal
6532,4,away,goal
6532,28,away,goal
6532,41,away,goal
6533,77,home,goal
6533,83,home,goal
6533,90,away,goal
6534,9,home,goal
6534,33,home,goal
6534,35,home,goal
6534,52,home,goal
6534,75,away,goal
6535,12,away,goal
6536,6,home,goal
6537,9,home,goal
6537,68,home,goal
6537,81,home,goal
6537,12,away,goal
6537,54,away,goal
6538,79,home,goal
6538,49,away,goal
6538,67,away,goal
6539,29,home,goal
6539,37,home,goal
6539,65,home,goal
6539,44,away,goal
6540,89,away,goal
6541,49,away,goal
6542,39,home,goal
6542,63,home,goal
6542,88,away,goal
6543,9,home,goal
6543,45,home,goal
6543,83,away,goal
6544,34,home,goal
6544,75,home,goal
6544,43,away,goal
6545,6,home,goal
6545,45,home,goal
6546,90,home,goal
6548,42,away,goal
6549,45,away,goal
6551,90,home,goal
6552,23,away,goal
6552,67,away,goal
6552,90,away,goal
6553,70,home,goal
6554,6,home,goal
6554,10,home,goal
6554,45,home,goal
6554,64,away,goal
6554,66,away,goal
6554,75,away,goal
6555,63,home,goal
6555,70,away,goal
6555,77,away,goal
6556,74,away,goal
6557,5,home,goal
6557,90,home,goal
6557,10,away,goal
6557,36,away,goal
6557,69,away,goal
6558,48,home,goal
6558,66,away,goal
6559,60,home,goal
6560,90,home,goal
6560,69,away,goal
6561,9,home,goal
6561,69,home,goal
6561,76,away,goal
6562,17,home,goal
6562,18,home,goal
6563,44,home,goal
6563,46,home,goal
6563,78,home,goal
6563,49,away,goal
6564,3,away,goal
6564,13,away,goal
6564,90,away,goal
6565,69,home,goal
6565,47,away,goal
6565,81,away,goal
6566,4,away,goal
6566,50,away,goal
6568,90,home,goal
6568,10,away,goal
6568,83,away,goal
6569,54,home,goal
6569,57,home,goal
6569,33,away,goal
6569,85,away,goal
6570,70,away,goal
6572,54,home,goal
6572,60,home,goal
6572,72,home,goal
6573,15,home,goal
6573,40,home,goal
6573,54,home,goal
6573,31,away,goal
6574,15,home,goal
6575,2,away,goal
6575,7,away,goal
6575,15,away,goal
6575,33,away,goal
6575,47,away,goal
6575,62,away,goal
6576,29,home,goal
6576,37,home,goal
6577,57,home,goal
6577,83,home,goal
6577,49,away,goal
6577,53,away,goal
6577,79,away,goal
6578,9,home,goal
6578,39,home,goal
6578,75,home,goal
6579,11,home,goal
6579,16,home,goal
6580,48,home,goal
6580,76,home,goal
6581,39,home,goal
6581,74,home,goal
6581,88,home,goal
6582,25,home,goal
6582,90,home,goal
6582,45,away,goal
6582,48,away,goal
6583,34,home,goal
6583,45,home,goal
6583,5,away,goal
6583,21,away,goal
6584,58,home,goal
6584,90,home,goal
6585,25,home,goal
6585,75,home,goal
6585,90,home,goal
6585,90,home,goal
6586,5,away,goal
6586,47,away,goal
6586,81,away,goal
6586,84,away,goal
6587,90,home,goal
6587,9,away,goal
6588,51,home,goal
6588,10,away,goal
6589,51,home,goal
6589,55,home,goal
6589,24,away,goal
6589,81,away,goal
6590,17,home,goal
6590,60,home,goal
6591,74,home,goal
6591,7,away,goal
6591,24,away,goal
6591,30,away,goal
6592,73,away,goal
6593,26,away,goal
6594,43,away,goal
6595,3,home,goal
6595,74,home,goal
6595,77,home,goal
6595,90,home,goal
6596,3,away,goal
6596,83,away,goal
6597,31,home,goal
6597,58,away,goal
6598,57,home,goal
6598,61,home,goal
6598,65,home,goal
6599,18,home,goal
6599,21,home,goal
6600,19,home,goal
6600,82,home,goal
6600,90,away,goal
6601,44,home,goal
6601,32,away,goal
6602,16,home,goal
6602,60,home,goal
6602,10,away,goal
6603,29,home,goal
6603,64,home,goal
6603,17,away,goal
6603,88,away,goal
6604,17,home,goal
6605,57,home,goal
6605,77,home,goal
6605,62,away,goal
6605,90,away,goal
6606,27,home,goal
6606,48,home,goal
6606,84,home,goal
6608,59,home,goal
6608,47,away,goal
6609,60,home,goal
6609,89,home,goal
6609,90,away,goal
6610,66,home,goal
6610,76,home,goal
6610,89,home,goal
6610,15,away,goal
6611,57,away,goal
6612,24,home,goal
6612,12,away,goal
6612,42,away,goal
6614,32,away,goal
6615,72,home,goal
6616,67,home,goal
6616,81,home,goal
6616,30,away,goal
6616,53,away,goal
6617,54,home,goal
6618,38,home,goal
6618,61,away,goal
6619,3,home,goal
6619,31,away,goal
6620,13,home,goal
6620,45,home,goal
6620,27,away,goal
6620,57,away,goal
6620,73,away,goal
6621,32,home,goal
6621,29,away,goal
6622,41,home,goal
6622,56,home,goal
6622,60,away,goal
6622,81,away,goal
6623,74,home,goal
6624,23,home,goal
6624,35,home,goal
6624,48,home,goal
6624,76,away,goal
6625,6,home,goal
6625,8,home,goal
6625,49,home,goal
6625,65,home,goal
6625,13,away,goal
6625,45,away,goal
6625,85,away,goal
6625,90,away,goal
6626,27,home,goal
6626,90,home,goal
6627,21,home,goal
6627,57,away,goal
6628,58,away,goal
6629,28,home,goal
6629,75,home,goal
6629,89,home,goal
6629,29,away,goal
6629,42,away,goal
6629,64,away,goal
6629,81,away,goal
6630,29,home,goal
6630,40,home,goal
6630,17,away,goal
6630,22,away,goal
6630,47,away,goal
6630,54,away,goal
6630,62,away,goal
6630,87,away,goal
6630,90,away,goal
6632,36,home,goal
6632,65,home,goal
6633,37,home,goal
6633,70,home,goal
6633,77,home,goal
6633,28,away,goal
6633,30,away,goal
6633,43,away,goal
6633,90,away,goal
6634,83,home,goal
6634,74,away,goal
6635,88,home,goal
6636,56,home,goal
6637,24,home,goal
6637,46,away,goal
6638,67,away,goal
6639,13,home,goal
6639,45,home,goal
6639,90,home,goal
6639,64,away,goal
6639,74,away,goal
6640,71,home,goal
6640,90,home,goal
6641,43,home,goal
6641,80,home,goal
6641,45,away,goal
6642,11,home,goal
6642,80,home,goal
6642,90,home,goal
6642,68,away,goal
6643,40,home,goal
6643,44,home,goal
6643,29,away,goal
6643,86,away,goal
6644,37,away,goal
6644,47,away,goal
6645,90,home,goal
6645,50,away,goal
6645,75,away,goal
6646,27,home,goal
6646,39,home,goal
6646,35,away,goal
6646,44,away,goal
6646,58,away,goal
6647,90,home,goal
6648,15,home,goal
6648,50,home,goal
6648,31,away,goal
6648,69,away,goal
6649,90,home,goal
6649,44,away,goal
6649,78,away,goal
6650,32,home,goal
6650,83,home,goal
6650,74,away,goal
6651,45,home,goal
6651,69,home,goal
6652,63,home,goal
6652,71,home,goal
6652,89,home,goal
6652,90,home,goal
6652,23,away,goal
6653,71,home,goal
6653,38,away,goal
6654,49,home,goal
6654,60,home,goal
6655,73,home,goal
6655,28,away,goal
6655,36,away,goal
6656,18,away,goal
6656,27,away,goal
6656,90,away,goal
6657,3,home,goal
6657,45,home,goal
6657,5,away,goal
6657,7,away,goal
6657,15,away,goal
6657,26,away,goal
6657,45,away,goal
6657,90,away,goal
6658,20,away,goal
6658,26,away,goal
6658,33,away,goal
6659,45,home,goal
6659,57,home,goal
6659,84,away,goal
6659,90,away,goal
6660,81,home,goal
6660,36,away,goal
6661,73,home,goal
6661,34,away,goal
6662,79,home,goal
6663,21,home,goal
6663,39,away,goal
6664,67,home,goal
6664,76,home,goal
6664,44,away,goal
6664,50,away,goal
6665,8,home,goal
6665,89,home,goal
6665,74,away,goal
6666,53,home,goal
6666,10,away,goal
6666,31,away,goal
6666,83,away,goal
6667,40,home,goal
6667,80,away,goal
6668,38,home,goal
6668,90,home,goal
6668,27,away,goal
6669,17,home,goal
6669,83,home,goal
6670,87,home,goal
6670,45,away,goal
6671,13,away,goal
6671,50,away,goal
6672,22,home,goal
6673,63,home,goal
6674,83,home,goal
6674,12,away,goal
6674,36,away,goal
6674,47,away,goal
6675,78,home,goal
6676,13,home,goal
6676,50,away,goal
6677,28,home,goal
6678,25,home,goal
6678,33,home,goal
6678,9,away,goal
6679,36,home,goal
6680,79,away,goal
6682,4,home,goal
6682,14,home,goal
6682,49,home,goal
6682,55,home,goal
6683,50,home,goal
6683,8,away,goal
6683,71,away,goal
6685,41,home,goal
6685,60,home,goal
6685,3,away,goal
6685,6,away,goal
6686,34,home,goal
6686,55,home,goal
6686,82,home,goal
6686,61,away,goal
6687,20,home,goal
6687,69,away,goal
6688,24,home,goal
6688,51,home,goal
6688,40,away,goal
6689,22,home,goal
6689,37,home,goal
6689,45,home,goal
6689,54,away,goal
6691,65,away,goal
6691,66,away,goal
6692,6,home,goal
6692,52,away,goal
6692,56,away,goal
6692,87,away,goal
6693,10,home,goal
6693,18,home,goal
6693,40,home,goal
6693,73,home,goal
6693,82,home,goal
6694,70,home,goal
6694,84,away,goal
6695,17,away,goal
6696,3,home,goal
6696,51,home,goal
6697,19,home,goal
6697,61,away,goal
6697,78,away,goal
6697,84,away,goal
6698,11,home,goal
6698,16,home,goal
6698,18,home,goal
6698,50,home,goal
6698,86,home,goal
6698,73,away,goal
6701,59,home,goal
6701,90,home,goal
6701,32,away,goal
6702,40,home,goal
6702,53,home,goal
6702,41,away,goal
6703,48,home,goal
6703,53,home,goal
6704,7,home,goal
6704,81,home,goal
6704,49,away,goal
6705,37,home,goal
6706,12,home,goal
6706,29,home,goal
6706,53,home,goal
6706,90,home,goal
6707,90,home,goal
6707,16,away,goal
6707,65,away,goal
6708,24,home,goal
6708,50,away,goal
6709,8,home,goal
6709,19,home,goal
6710,90,home,goal
6710,62,away,goal
6710,72,away,goal
6711,32,home,goal
6711,36,home,goal
6711,19,away,goal
6711,43,away,goal
6712,81,home,goal
6713,90,home,goal
6713,42,away,goal
6713,78,away,goal
6715,52,home,goal
6716,17,away,goal
6716,78,away,goal
6717,24,home,goal
6717,50,home,goal
6717,73,home,goal
6717,57,away,goal
6718,8,home,goal
6718,13,home,goal
6718,22,home,goal
6719,14,home,goal
6719,21,home,goal
6719,51,home,goal
6719,54,home,goal
6720,30,home,goal
6720,90,home,goal
6721,53,home,goal
6721,90,home,goal
6722,61,home,goal
6722,85,away,goal
6723,35,home,goal
6723,1,away,goal
6724,44,home,goal
6724,59,home,goal
6724,6,away,goal
6725,45,home,goal
6725,63,home,goal
6725,28,away,goal
6725,78,away,goal
6726,26,home,goal
6726,41,home,goal
6726,85,home,goal
6727,55,home,goal
6727,67,home,goal
6728,77,home,goal
6728,7,away,goal
6728,41,away,goal
6729,71,away,goal
6730,77,home,goal
6730,86,home,goal
6730,32,away,goal
6732,33,home,goal
6733,68,home,goal
6733,65,away,goal
6734,9,home,goal
6734,28,home,goal
6734,68,home,goal
6734,73,home,goal
6734,87,home,goal
6735,47,home,goal
6735,88,away,goal
6735,90,away,goal
6736,86,away,goal
6737,30,home,goal
6737,88,home,goal
6737,58,away,goal
6737,67,away,goal
6737,79,away,goal
6738,77,home,goal
6739,46,home,goal
6739,49,home,goal
6739,73,home,goal
6739,85,home,goal
6740,40,home,goal
6740,82,home,goal
6740,45,away,goal
6741,11,home,goal
6741,60,away,goal
6742,51,home,goal
6743,5,home,goal
6743,47,away,goal
6743,70,away,goal
6744,76,home,goal
6744,4,away,goal
6744,24,away,goal
6744,87,away,goal
6744,90,away,goal
6745,17,home,goal
6745,21,home,goal
6745,33,home,goal
6745,71,home,goal
6746,40,home,goal
6746,63,home,goal
6746,79,home,goal
6746,85,home,goal
